,Year,Month,Day,State,Latitude,Longitude,Suburb
10677,2014,10,11,Northern Territory,-14.20303,130.90186,Tipperary (NT)
10678,2017,5,8,Northern Territory,-16.086714,130.441327,Gregory (NT)
10679,2018,8,29,Northern Territory,-12.23769,131.14966,Koolpinyah
10680,2019,9,1,Northern Territory,-12.58133,130.99014,Weddell
10681,2014,6,26,Northern Territory,-16.57904,137.48812,Calvert (NT)
10682,2014,9,9,Northern Territory,-13.917211,130.792403,Tipperary (NT)
10683,2014,10,9,Northern Territory,-14.20303,130.90186,Tipperary (NT)
10684,2015,3,1,Northern Territory,-13.758719,131.825498,Pine Creek (NT)
10685,2015,11,24,Northern Territory,-13.59476,132.27161,Kakadu
10686,2017,6,7,Northern Territory,-16.4562,130.54498,Gregory (NT)
10687,2015,5,28,Northern Territory,-16.04287,130.4147,Gregory (NT)
10688,2011,8,19,Northern Territory,-14.2675,134.43953,Flying Fox (NT)
10689,2011,11,19,Northern Territory,-16.26547,137.74025,Calvert (NT)
10690,2016,10,8,Northern Territory,-13.551323,132.383344,Kakadu
10691,2008,6,4,Northern Territory,-12.40145,132.9588,Kakadu
10692,2017,5,26,Northern Territory,-11.24563,131.88435,Cobourg
10693,2016,10,19,Northern Territory,-13.059341,132.6863,Kakadu
10694,2016,10,24,Northern Territory,-12.888615,132.890735,Kakadu
10695,2017,7,21,Northern Territory,-16.88956,137.83575,Calvert (NT)
10696,2017,7,10,Northern Territory,-17.48184,137.64438,Calvert (NT)
10697,2022,2,14,Northern Territory,-14.93876,133.12531,Elsey
10698,2015,5,31,Northern Territory,-16.04287,130.4147,Gregory (NT)
10699,2017,7,10,Northern Territory,-16.88956,137.83575,Calvert (NT)
10700,2009,7,27,Northern Territory,-14.176509,134.465174,Flying Fox (NT)
10701,2016,9,13,Northern Territory,-13.552219,132.38477,Kakadu
10702,2017,7,5,Northern Territory,-17.48184,137.64438,Calvert (NT)
10703,2017,7,8,Northern Territory,-17.48184,137.64438,Calvert (NT)
10704,2021,9,16,Northern Territory,-14.87182,133.11119,Elsey
10705,2014,8,10,Northern Territory,-14.176509,134.465174,Flying Fox (NT)
10706,2018,9,5,Northern Territory,-12.56353,131.27957,Lambells Lagoon
10707,2001,8,10,Northern Territory,-14.52336,134.84108,Wilton (NT)
10708,2017,5,4,Northern Territory,-15.47392,131.13083,Gregory (NT)
10709,2022,2,13,Northern Territory,-16.93236,133.42503,Birdum
10710,2017,5,25,Northern Territory,-11.24657,131.88432,Cobourg
10711,2016,11,26,Northern Territory,-12.86336,132.028142,Kakadu
10712,2014,8,9,Northern Territory,-14.176509,134.465174,Flying Fox (NT)
10713,2001,11,14,Northern Territory,-13.49588,132.57068,Gulung Mardrulk
10714,2019,6,9,Northern Territory,-12.44057,132.97034,Kakadu
10715,2014,8,10,Northern Territory,-14.129933,134.473961,Flying Fox (NT)
10716,2013,8,25,Northern Territory,-14.22166,134.11208,Flying Fox (NT)
10717,2019,8,4,Northern Territory,-12.51778,132.21541,Kakadu
10718,2014,8,10,Northern Territory,-14.176509,134.465174,Flying Fox (NT)
10719,2015,9,30,Northern Territory,-14.1555,131.05585,Tipperary (NT)
10720,2019,5,20,Northern Territory,-12.44057,132.97034,Kakadu
10721,2016,9,3,Northern Territory,-12.894983,131.995868,Kakadu
10722,1985,8,5,Northern Territory,-16.781873,137.867841,Calvert (NT)
10723,2015,6,4,Northern Territory,-14.26281,132.55809,Nitmiluk
10724,2001,11,14,Northern Territory,-13.49808,132.57348,Gulung Mardrulk
10725,2016,9,12,Northern Territory,-13.553454,132.29593,Kakadu
10726,2014,8,9,Northern Territory,-14.176509,134.465174,Flying Fox (NT)
10727,2019,8,13,Northern Territory,-12.51641,130.86644,Wickham (NT)
10728,2020,10,7,Northern Territory,-14.435015,132.32087,Lansdowne (NT)
10729,1996,10,31,Northern Territory,-16.847542,136.33326,McArthur
10730,2009,3,12,Northern Territory,-13.35179,132.47253,Kakadu
10731,2011,6,17,Northern Territory,-16.61969,137.36361,Calvert (NT)
10732,2017,5,17,Northern Territory,-15.88966,130.1998,Gregory (NT)
10733,2010,11,22,Northern Territory,-13.951703,131.306782,Douglas-Daly
10734,2018,5,8,Northern Territory,-14.01369,132.3246,Nitmiluk
10735,2009,2,18,Northern Territory,-12.37319,136.956172,East Arnhem
10736,2016,9,24,Northern Territory,-12.894983,131.995868,Kakadu
10737,2017,7,5,Northern Territory,-17.21366,137.69241,Calvert (NT)
10738,2012,7,11,Northern Territory,-16.24141,137.70876,Calvert (NT)
10739,2010,8,12,Northern Territory,-12.65157,134.30011,West Arnhem
10740,2012,8,25,Northern Territory,-14.26715,134.4454,Flying Fox (NT)
10741,2015,11,23,Northern Territory,-13.61215,132.30411,Kakadu
10742,2022,2,4,Northern Territory,-15.23421,132.25478,Sturt Plateau
10743,2016,11,11,Northern Territory,-12.904092,132.890698,Kakadu
10744,2017,7,8,Northern Territory,-17.21366,137.69241,Calvert (NT)
10745,2019,5,30,Northern Territory,-12.44071,132.96976,Kakadu
10746,2015,5,29,Northern Territory,-16.04287,130.4147,Gregory (NT)
10747,2015,4,15,Northern Territory,-12.63226,132.33558,Kakadu
10748,2014,8,9,Northern Territory,-14.176509,134.465174,Flying Fox (NT)
10749,2016,11,15,Northern Territory,-12.904092,132.890698,Kakadu
10750,2013,7,13,Northern Territory,-16.67697,137.57627,Calvert (NT)
10751,2010,10,24,Northern Territory,-13.25861,136.05331,East Arnhem
10752,2015,9,29,Northern Territory,-14.1555,131.05585,Tipperary (NT)
10753,2021,8,2,Northern Territory,-16.50494,132.81171,Birdum
10754,2017,4,22,Northern Territory,-14.08761,132.6167,Nitmiluk
10755,2014,4,14,Northern Territory,-12.61733,132.34166,Kakadu
10756,2014,8,8,Northern Territory,-14.176509,134.465174,Flying Fox (NT)
10757,2013,7,11,Northern Territory,-16.67697,137.57627,Calvert (NT)
10758,2015,10,3,Northern Territory,-14.1555,131.05585,Tipperary (NT)
10759,2021,6,22,Northern Territory,-16.50494,132.81171,Birdum
10760,2017,4,22,Northern Territory,-14.08761,132.6167,Nitmiluk
10761,2014,8,21,Northern Territory,-14.26715,134.4454,Flying Fox (NT)
10762,2014,8,9,Northern Territory,-14.176509,134.465174,Flying Fox (NT)
10763,2013,7,11,Northern Territory,-16.67697,137.57627,Calvert (NT)
10764,2012,7,10,Northern Territory,-16.24791,137.70836,Calvert (NT)
10765,2019,5,23,Northern Territory,-13.51342,132.50726,Gulung Mardrulk
10766,2014,8,10,Northern Territory,-14.176509,134.465174,Flying Fox (NT)
10767,2014,8,10,Northern Territory,-14.176509,134.465174,Flying Fox (NT)
10768,2017,8,2,Northern Territory,-12.942767,132.638656,Kakadu
10769,2022,2,6,Northern Territory,-14.93876,133.12531,Elsey
10770,2017,7,21,Northern Territory,-17.4905,137.72566,Calvert (NT)
10771,2019,4,13,Northern Territory,-13.51287,132.50688,Gulung Mardrulk
10772,2021,9,18,Northern Territory,-14.8714,133.11099,Elsey
10773,2009,11,12,Northern Territory,-14.283957,131.886701,Claravale
10774,2014,6,24,Northern Territory,-16.617,137.45409,Calvert (NT)
10775,2017,7,7,Northern Territory,-17.21366,137.69241,Calvert (NT)
10776,2014,6,15,Northern Territory,-12.96132,131.008267,Rum Jungle
10777,2007,7,15,Northern Territory,-13.709058,131.206772,Douglas-Daly
10778,2014,8,21,Northern Territory,-14.184983,134.6111,Flying Fox (NT)
10779,2015,11,21,Northern Territory,-13.59476,132.27161,Kakadu
10780,2022,4,20,Northern Territory,-15.6733,132.4998,Sturt Plateau
10781,2010,6,21,Northern Territory,-16.72477,137.419,Calvert (NT)
10782,2022,2,6,Northern Territory,-16.3023,133.72607,Birdum
10783,2019,8,8,Northern Territory,-13.51342,132.50726,Gulung Mardrulk
10784,2016,8,4,Northern Territory,-12.3788,130.846,
10785,2007,5,31,Northern Territory,-13.641899,131.102833,Tipperary (NT)
10786,2014,6,23,Northern Territory,-16.57904,137.48812,Calvert (NT)
10787,2017,7,7,Northern Territory,-17.21366,137.69241,Calvert (NT)
10788,2016,8,20,Northern Territory,-14.230697,134.108976,Flying Fox (NT)
10789,2022,2,7,Northern Territory,-16.3023,133.72607,Birdum
10790,2009,2,11,Northern Territory,-12.4422,130.91405,Berrimah
10791,2018,5,18,Northern Territory,-14.01309,132.32452,Nitmiluk
10792,2010,9,16,Northern Territory,-15.54041,136.85664,Pellew Islands
10793,2016,10,17,Northern Territory,-12.913138,132.643469,Kakadu
10794,2014,8,8,Northern Territory,-14.176509,134.465174,Flying Fox (NT)
10795,2013,7,7,Northern Territory,-16.4802,137.18092,Calvert (NT)
10796,2021,8,12,Northern Territory,-14.8714,133.11099,Elsey
10797,2019,5,14,Northern Territory,-13.53829,132.26381,Kakadu
10798,2017,7,19,Northern Territory,-16.87857,137.82202,Calvert (NT)
10799,2021,8,23,Northern Territory,-14.87232,133.11101,Elsey
10800,2013,2,17,Northern Territory,-12.9067,131.6478,Mount Bundey
10801,2012,7,10,Northern Territory,-16.24141,137.70876,Calvert (NT)
10802,2012,3,23,Northern Territory,-14.33332,131.012,Tipperary (NT)
10803,2008,8,10,Northern Territory,-14.042665,134.272629,Flying Fox (NT)
10804,2022,2,6,Northern Territory,-16.30587,133.7455,Birdum
10805,2012,7,10,Northern Territory,-16.24141,137.70876,Calvert (NT)
10806,2007,4,19,Northern Territory,-13.723476,131.003807,Tipperary (NT)
10807,2010,7,27,Northern Territory,-11.36309,132.35384,Cobourg
10808,2014,8,10,Northern Territory,-14.176509,134.465174,Flying Fox (NT)
10809,2015,11,17,Northern Territory,-13.601,132.28385,Kakadu
10810,2013,8,15,Northern Territory,-14.042665,134.272629,Flying Fox (NT)
10811,2021,8,16,Northern Territory,-14.87182,133.11119,Elsey
10812,2020,11,6,Northern Territory,-14.552861,132.323451,Manbulloo
10813,2013,7,13,Northern Territory,-16.67697,137.57627,Calvert (NT)
10814,2014,8,22,Northern Territory,-14.184983,134.6111,Flying Fox (NT)
10815,2015,11,24,Northern Territory,-13.6049,132.29237,Kakadu
10816,2016,10,17,Northern Territory,-12.912816,132.643244,Kakadu
10817,2017,5,5,Northern Territory,-15.701935,131.342184,Gregory (NT)
10818,2011,7,27,Northern Territory,-14.232485,134.109606,Flying Fox (NT)
10819,2019,6,22,Northern Territory,-13.22893,132.28433,Kakadu
10820,2017,5,24,Northern Territory,-11.24657,131.88432,Cobourg
10821,2017,5,24,Northern Territory,-11.373324,132.564019,Cobourg
10822,2013,8,12,Northern Territory,-14.234861,134.491648,Flying Fox (NT)
10823,2022,5,5,Northern Territory,-14.93453,133.12437,Elsey
10824,2013,8,17,Northern Territory,-14.184983,134.6111,Flying Fox (NT)
10825,2013,7,14,Northern Territory,-16.67697,137.57627,Calvert (NT)
10826,2008,11,6,Northern Territory,-13.04923,132.16414,Kakadu
10827,2015,9,26,Northern Territory,-14.1555,131.05585,Tipperary (NT)
10828,2012,8,18,Northern Territory,-14.184983,134.6111,Flying Fox (NT)
10829,2007,5,21,Northern Territory,-13.670031,130.981266,Tipperary (NT)
10830,2019,6,17,Northern Territory,-13.43102,132.41936,Gulung Mardrulk
10831,2014,3,27,Northern Territory,-12.69391,132.40169,Kakadu
10832,2016,9,14,Northern Territory,-12.894983,131.995868,Kakadu
10833,2019,6,17,Northern Territory,-12.92507,132.59003,Kakadu
10834,2014,3,27,Northern Territory,-12.64746,132.3581,Kakadu
10835,2017,6,15,Northern Territory,-12.491239,133.108509,West Arnhem
10836,2017,6,18,Northern Territory,-16.4562,130.54498,Gregory (NT)
10837,2016,11,3,Northern Territory,-12.861106,132.955786,Kakadu
10838,2014,7,25,Northern Territory,-15.81874,137.048,Pellew Islands
10839,2019,6,1,Northern Territory,-13.53829,132.26381,Kakadu
10840,2009,6,17,Northern Territory,-12.33472,136.4036,East Arnhem
10841,2013,8,20,Northern Territory,-14.2867,134.48151,Flying Fox (NT)
10842,2015,12,8,Northern Territory,-13.6344,131.8225,Douglas-Daly
10843,2019,5,2,Northern Territory,-12.75714,132.94711,Kakadu
10844,2015,9,27,Northern Territory,-14.1555,131.05585,Tipperary (NT)
10845,2015,9,21,Northern Territory,-14.1555,131.05585,Tipperary (NT)
10846,2016,9,11,Northern Territory,-13.55995,132.314663,Kakadu
10847,2009,1,15,Northern Territory,-12.496,131.038,Howard Springs
10848,2016,9,18,Northern Territory,-13.423284,132.262598,Kakadu
10849,2013,5,31,Northern Territory,-12.54063,132.95394,Kakadu
10850,2018,5,7,Northern Territory,-14.12985,132.39258,Nitmiluk
10851,2013,4,29,Northern Territory,-13.513353,132.577102,Gulung Mardrulk
10852,2007,5,30,Northern Territory,-13.668673,131.111747,Tipperary (NT)
10853,2012,8,20,Northern Territory,-14.184983,134.6111,Flying Fox (NT)
10854,2020,10,25,Northern Territory,-14.552861,132.323451,Manbulloo
10855,2016,10,8,Northern Territory,-13.563377,132.33126,Kakadu
10856,2017,4,21,Northern Territory,-17.61241,133.46823,Pamayu
10857,2016,7,29,Northern Territory,-16.22582,137.6801,Calvert (NT)
10858,2021,9,10,Northern Territory,-14.87232,133.11101,Elsey
10859,2016,11,11,Northern Territory,-12.911698,132.643503,Kakadu
10860,2018,6,20,Northern Territory,-14.03234,132.30579,Nitmiluk
10861,2021,8,16,Northern Territory,-15.34644,133.66792,Birdum
10862,2017,5,24,Northern Territory,-11.373324,132.564019,Cobourg
10863,2017,7,6,Northern Territory,-16.87857,137.82202,Calvert (NT)
10864,2016,7,28,Northern Territory,-16.22582,137.6801,Calvert (NT)
10865,2017,7,12,Northern Territory,-17.48184,137.64438,Calvert (NT)
10866,2014,8,8,Northern Territory,-12.700141,134.273749,West Arnhem
10867,2021,10,9,Northern Territory,-14.87182,133.11119,Elsey
10868,2014,6,25,Northern Territory,-16.57904,137.48812,Calvert (NT)
10869,2019,8,6,Northern Territory,-12.57582,130.95714,Wickham (NT)
10870,2019,5,24,Northern Territory,-13.51342,132.50726,Gulung Mardrulk
10871,2017,5,27,Northern Territory,-13.036344,133.397248,West Arnhem
10872,2015,5,31,Northern Territory,-16.04287,130.4147,Gregory (NT)
10873,2013,8,15,Northern Territory,-14.184983,134.6111,Flying Fox (NT)
10874,2016,9,17,Northern Territory,-12.894983,131.995868,Kakadu
10875,2010,6,5,Northern Territory,-16.73176,137.4389,Calvert (NT)
10876,2015,4,12,Northern Territory,-12.6143,132.34261,Kakadu
10877,2017,4,25,Northern Territory,-14.290384,132.43702,Nitmiluk
10878,2016,11,10,Northern Territory,-12.911698,132.643503,Kakadu
10879,2017,5,29,Northern Territory,-11.43687,132.11778,Cobourg
10880,2017,7,6,Northern Territory,-12.903912,132.891911,Kakadu
10881,2017,5,21,Northern Territory,-12.697391,133.353594,West Arnhem
10882,2021,6,18,Northern Territory,-16.50494,132.81171,Birdum
10883,2013,8,11,Northern Territory,-14.299427,131.05699,Tipperary (NT)
10884,2013,8,11,Northern Territory,-14.234861,134.491648,Flying Fox (NT)
10885,2019,8,9,Northern Territory,-13.51342,132.50726,Gulung Mardrulk
10886,2013,8,2,Northern Territory,-14.129933,134.473961,Flying Fox (NT)
10887,2013,6,15,Northern Territory,-12.318309,132.907327,Kakadu
10888,2021,7,30,Northern Territory,-16.50494,132.81171,Birdum
10889,2021,7,23,Northern Territory,-15.34644,133.66792,Birdum
10890,2017,7,5,Northern Territory,-16.87857,137.82202,Calvert (NT)
10891,2015,6,2,Northern Territory,-16.04287,130.4147,Gregory (NT)
10892,2019,5,30,Northern Territory,-13.22893,132.28433,Kakadu
10893,2017,5,25,Northern Territory,-12.697391,133.353594,West Arnhem
10894,2019,4,18,Northern Territory,-13.51342,132.50726,Gulung Mardrulk
10895,2017,4,26,Northern Territory,-14.30733,132.39867,Nitmiluk
10896,2016,11,24,Northern Territory,-12.861106,132.955786,Kakadu
10897,2011,4,18,Northern Territory,-14.12653,132.48215,Nitmiluk
10898,2014,2,7,Northern Territory,-12.569,130.94203,Wickham (NT)
10899,2016,11,20,Northern Territory,-13.034975,132.770771,Kakadu
10900,2019,4,29,Northern Territory,-13.51342,132.50726,Gulung Mardrulk
10901,2017,4,29,Northern Territory,-14.20272,132.63065,Nitmiluk
10902,2016,10,19,Northern Territory,-12.912115,132.6432,Kakadu
10903,2016,10,30,Northern Territory,-12.888615,132.890735,Kakadu
10904,2008,6,8,Northern Territory,-12.453228,132.911502,Kakadu
10905,2016,10,11,Northern Territory,-12.964832,132.625913,Kakadu
10906,2015,5,2,Northern Territory,-14.21903,132.21893,Nitmiluk
10907,2015,9,28,Northern Territory,-14.1555,131.05585,Tipperary (NT)
10908,2013,8,9,Northern Territory,-14.214767,134.477046,Flying Fox (NT)
10909,2014,3,27,Northern Territory,-12.64746,132.3581,Kakadu
10910,2011,3,1,Northern Territory,-12.506583,131.10375,Girraween (NT)
10911,2014,6,14,Northern Territory,-12.992402,131.001829,Rum Jungle
10912,2014,9,8,Northern Territory,-12.787972,134.360828,West Arnhem
10913,2003,9,30,Northern Territory,-15.723179,136.78293,Pellew Islands
10914,2022,2,5,Northern Territory,-16.08022,133.43277,Birdum
10915,2014,8,9,Northern Territory,-14.214767,134.477046,Flying Fox (NT)
10916,2014,12,3,Northern Territory,-14.731906,134.430457,Limmen
10917,2010,4,23,Northern Territory,-12.41705,130.64708,Cox Peninsula
10918,2016,10,13,Northern Territory,-12.912816,132.643244,Kakadu
10919,2006,11,9,Northern Territory,-13.788802,131.185496,Tipperary (NT)
10920,2019,9,27,Northern Territory,-12.52577,130.8735,Wickham (NT)
10921,2021,7,27,Northern Territory,-16.50494,132.81171,Birdum
10922,2009,2,25,Northern Territory,-12.613,131.079,Humpty Doo
10923,2021,8,20,Northern Territory,-15.34613,133.66792,Birdum
10924,2021,9,12,Northern Territory,-14.87232,133.11101,Elsey
10925,2005,5,31,Northern Territory,-14.111705,132.567678,Nitmiluk
10926,2021,8,12,Northern Territory,-15.34613,133.66792,Birdum
10927,2021,8,18,Northern Territory,-14.87188,133.11154,Elsey
10928,2021,7,24,Northern Territory,-15.34613,133.66792,Birdum
10929,2009,3,18,Northern Territory,-13.26292,132.69713,Kakadu
10930,2017,7,12,Northern Territory,-16.88956,137.83575,Calvert (NT)
10931,2012,7,11,Northern Territory,-16.24791,137.70836,Calvert (NT)
10932,2016,10,17,Northern Territory,-13.5869,131.8523,Burrundie
10933,2013,8,1,Northern Territory,-14.129933,134.473961,Flying Fox (NT)
10934,2020,9,11,Northern Territory,-12.34919,130.9016,Lee Point
10935,2021,9,27,Northern Territory,-14.87232,133.11101,Elsey
10936,2021,6,9,Northern Territory,-16.50527,132.81142,Birdum
10937,2015,11,21,Northern Territory,-13.61215,132.30411,Kakadu
10938,2015,7,6,Northern Territory,-14.3334,131.81242,Claravale
10939,2019,2,12,Northern Territory,-12.381254,131.183584,Koolpinyah
10940,2021,8,29,Northern Territory,-14.87232,133.11101,Elsey
10941,2015,9,17,Northern Territory,-13.981,130.92206,Tipperary (NT)
10942,2019,10,1,Northern Territory,-12.52577,130.8735,Wickham (NT)
10943,2014,6,16,Northern Territory,-12.96132,131.008267,Rum Jungle
10944,2016,11,13,Northern Territory,-13.035887,132.702519,Kakadu
10945,2016,9,13,Northern Territory,-13.506838,132.2745,Kakadu
10946,2017,5,25,Northern Territory,-16.04793,130.3806,Gregory (NT)
10947,2013,8,21,Northern Territory,-14.26715,134.4454,Flying Fox (NT)
10948,2016,9,28,Northern Territory,-13.5669,132.392603,Kakadu
10949,2018,5,19,Northern Territory,-14.03234,132.30579,Nitmiluk
10950,2014,2,22,Northern Territory,-12.977304,131.015416,Rum Jungle
10951,2017,7,3,Northern Territory,-17.48184,137.64438,Calvert (NT)
10952,2000,4,11,Northern Territory,-12.366667,130.866667,Brinkin
10953,2019,7,13,Northern Territory,-12.51831,132.21523,Kakadu
10954,2017,5,4,Northern Territory,-15.701935,131.342184,Gregory (NT)
10955,2018,5,29,Northern Territory,-12.606392,131.100852,Humpty Doo
10956,2018,5,18,Northern Territory,-14.03234,132.30579,Nitmiluk
10957,2019,6,4,Northern Territory,-13.04876,132.164343,Kakadu
10958,2015,11,22,Northern Territory,-13.58317,132.31599,Kakadu
10959,2013,8,20,Northern Territory,-14.28985,134.48625,Wilton (NT)
10960,2007,11,1,Northern Territory,-14.108261,131.350022,Douglas-Daly
10961,2014,6,29,Northern Territory,-16.78159,137.45282,Calvert (NT)
10962,2022,2,6,Northern Territory,-15.93881,133.43576,Birdum
10963,2017,5,24,Northern Territory,-11.373654,132.564878,Cobourg
10964,2011,7,26,Northern Territory,-14.256824,134.506059,Flying Fox (NT)
10965,2016,10,14,Northern Territory,-12.964832,132.625913,Kakadu
10966,2017,6,22,Northern Territory,-12.491239,133.108509,West Arnhem
