,Year,Month,Day,State,Latitude,Longitude,postcode,state_code,Suburb,combined_location
12980,2015,9,24,Northern Territory,-14.1555,131.05585,822,Northern Territory,Tipperary,"Tipperary, 822, Northern Territory"
12981,2015,5,7,Northern Territory,-14.11107,132.56715,852,Northern Territory,Nitmiluk,"Nitmiluk, 852, Northern Territory"
12982,2014,10,30,Northern Territory,-12.655318,131.141797,822,Northern Territory,Lloyd Creek,"Lloyd Creek, 822, Northern Territory"
12983,2009,8,7,Northern Territory,-14.044901,134.265183,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
12984,2017,4,10,Northern Territory,-14.19528,132.242854,852,Northern Territory,Nitmiluk,"Nitmiluk, 852, Northern Territory"
12985,2014,6,20,Northern Territory,-16.798018,137.249923,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
12986,2016,11,25,Northern Territory,-12.930837,132.658299,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
12987,2014,8,9,Northern Territory,-14.146668,134.465851,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
12988,2009,3,21,Northern Territory,-13.17637,132.98189,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
12989,2019,8,20,Northern Territory,-13.53829,132.26381,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
12990,2016,10,29,Northern Territory,-12.930837,132.658299,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
12991,2014,8,10,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
12992,2014,10,22,Northern Territory,-14.620762,135.496166,852,Northern Territory,Wilton,"Wilton, 852, Northern Territory"
12993,2016,11,18,Northern Territory,-12.913217,132.64286,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
12994,2021,9,5,Northern Territory,-14.8714,133.11099,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
12995,2018,5,10,Northern Territory,-14.01369,132.3246,852,Northern Territory,Nitmiluk,"Nitmiluk, 852, Northern Territory"
12996,2014,8,8,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
12997,2006,11,3,Northern Territory,-15.850628,135.292663,852,Northern Territory,McArthur,"McArthur, 852, Northern Territory"
12998,2013,8,12,Northern Territory,-14.262722,134.512625,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
12999,2010,11,23,Northern Territory,-13.951703,131.306782,822,Northern Territory,Douglas-Daly,"Douglas-Daly, 822, Northern Territory"
13000,2019,5,22,Northern Territory,-13.53829,132.26381,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13001,2013,7,8,Northern Territory,-16.53318,137.37163,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
13002,2017,5,25,Northern Territory,-16.04795,130.38104,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
13003,2014,8,8,Northern Territory,-14.214767,134.477046,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13004,2009,2,26,Northern Territory,-12.929375,132.538258,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13005,2009,6,18,Northern Territory,-12.6016,136.24361,822,Northern Territory,East Arnhem,"East Arnhem, 822, Northern Territory"
13006,2016,10,21,Northern Territory,-13.054998,132.708165,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13007,2017,7,17,Northern Territory,-16.88943,137.83595,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
13008,2016,10,31,Northern Territory,-12.888615,132.890735,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13009,2012,6,29,Northern Territory,-16.45147,137.57202,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
13010,2017,6,17,Northern Territory,-15.52231,131.29883,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
13011,2017,6,1,Northern Territory,-13.132655,133.425798,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
13012,2016,8,24,Northern Territory,-14.234861,134.491648,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13013,2016,10,18,Northern Territory,-13.038053,132.648591,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13014,2003,9,23,Northern Territory,-13.442508,132.409197,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13015,2016,10,26,Northern Territory,-12.912115,132.6432,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13016,2011,3,1,Northern Territory,-12.517278,131.108111,822,Northern Territory,Koolpinyah,"Koolpinyah, 822, Northern Territory"
13017,2009,8,12,Northern Territory,-14.156198,134.190268,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13018,2016,10,12,Northern Territory,-12.965138,132.625482,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13019,1993,8,31,Northern Territory,-16.698558,135.431196,852,Northern Territory,McArthur,"McArthur, 852, Northern Territory"
13020,2011,7,23,Northern Territory,-14.062963,134.416876,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13021,2017,7,18,Northern Territory,-16.88943,137.83595,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
13022,2016,11,12,Northern Territory,-12.965138,132.625482,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13023,2018,5,24,Northern Territory,-12.606392,131.100852,836,Northern Territory,Humpty Doo,"Humpty Doo, 836, Northern Territory"
13024,2018,6,12,Northern Territory,-14.03234,132.30579,852,Northern Territory,Nitmiluk,"Nitmiluk, 852, Northern Territory"
13025,2005,8,6,Northern Territory,-15.395863,134.200094,852,Northern Territory,Limmen,"Limmen, 852, Northern Territory"
13026,2019,5,22,Northern Territory,-13.51287,132.50688,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
13027,2014,7,8,Northern Territory,-16.810585,137.531128,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
13028,2016,11,18,Northern Territory,-12.912816,132.643244,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13029,2016,7,13,Northern Territory,-16.067695,137.280138,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
13030,2014,8,9,Northern Territory,-14.214767,134.477046,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13031,2010,7,7,Northern Territory,-13.929901,131.194259,822,Northern Territory,Douglas-Daly,"Douglas-Daly, 822, Northern Territory"
13032,2016,10,16,Northern Territory,-12.965138,132.625482,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13033,2016,9,17,Northern Territory,-13.557461,132.360898,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13034,2016,9,10,Northern Territory,-13.557461,132.360898,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13035,2016,10,11,Northern Territory,-13.567448,132.34801,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13036,2009,8,14,Northern Territory,-14.156198,134.190268,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13037,2016,11,2,Northern Territory,-12.913217,132.64286,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13038,2019,5,21,Northern Territory,-12.44057,132.97034,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13039,2016,10,20,Northern Territory,-12.913217,132.64286,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13040,2021,8,11,Northern Territory,-14.871822,133.111089,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
13041,2014,2,19,Northern Territory,-12.990009,130.989172,822,Northern Territory,Rum Jungle,"Rum Jungle, 822, Northern Territory"
13042,2016,10,14,Northern Territory,-12.941235,132.639098,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13043,2013,8,15,Northern Territory,-14.042665,134.272629,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13044,2016,11,5,Northern Territory,-12.913217,132.64286,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13045,2013,7,9,Northern Territory,-16.53471,137.37856,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
13046,2011,3,1,Northern Territory,-12.539583,131.122667,836,Northern Territory,Herbert,"Herbert, 836, Northern Territory"
13047,2016,10,11,Northern Territory,-13.001977,132.614963,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13048,2019,6,1,Northern Territory,-12.865104,132.78904,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13049,2015,6,1,Northern Territory,-16.04287,130.4147,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
13050,2014,2,20,Northern Territory,-12.986604,131.002744,822,Northern Territory,Rum Jungle,"Rum Jungle, 822, Northern Territory"
13051,2016,10,15,Northern Territory,-13.001977,132.614963,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13052,2017,7,19,Northern Territory,-12.973177,132.587511,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13053,2019,7,1,Northern Territory,-13.51287,132.50688,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
13054,2003,2,18,Northern Territory,-15.577922,135.426248,852,Northern Territory,Limmen,"Limmen, 852, Northern Territory"
13055,2016,10,13,Northern Territory,-12.913217,132.64286,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13056,2016,8,9,Northern Territory,-14.21223,134.57502,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13057,2009,2,25,Northern Territory,-12.496,131.038,835,Northern Territory,Howard Springs,"Howard Springs, 835, Northern Territory"
13058,2011,3,1,Northern Territory,-12.531583,131.117472,836,Northern Territory,Girraween,"Girraween, 836, Northern Territory"
13059,2019,5,22,Northern Territory,-13.51342,132.50726,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
13060,2014,8,10,Northern Territory,-14.214767,134.477046,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13061,2013,7,13,Northern Territory,-16.71661,137.5588,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
13062,2019,4,19,Northern Territory,-13.513,132.50748,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
13063,2021,8,25,Northern Territory,-15.34644,133.66792,852,Northern Territory,Birdum,"Birdum, 852, Northern Territory"
13064,2021,9,18,Northern Territory,-14.87232,133.11101,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
13065,2019,8,9,Northern Territory,-12.5723,130.93713,822,Northern Territory,Wickham,"Wickham, 822, Northern Territory"
13066,2011,7,26,Northern Territory,-14.232485,134.109606,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13067,2011,7,26,Northern Territory,-14.214767,134.477046,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13068,2019,5,19,Northern Territory,-13.513,132.50748,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
13069,2021,8,26,Northern Territory,-15.34644,133.66792,852,Northern Territory,Birdum,"Birdum, 852, Northern Territory"
13070,2016,11,18,Northern Territory,-13.035887,132.702519,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13071,2021,9,6,Northern Territory,-14.87232,133.11101,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
13072,2015,11,16,Northern Territory,-13.58398,132.26286,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13073,2013,8,12,Northern Territory,-14.214767,134.477046,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13074,2015,11,24,Northern Territory,-13.57328,132.3179,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13075,2014,7,21,Northern Territory,-12.680977,134.084228,822,Northern Territory,West Arnhem,"West Arnhem, 822, Northern Territory"
13076,2021,7,28,Northern Territory,-15.34644,133.66792,852,Northern Territory,Birdum,"Birdum, 852, Northern Territory"
13077,2018,8,27,Northern Territory,-12.19159,131.09212,822,Northern Territory,Glyde Point,"Glyde Point, 822, Northern Territory"
13078,2021,8,18,Northern Territory,-14.87232,133.11101,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
13079,2016,11,16,Northern Territory,-12.963761,132.810567,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13080,2017,5,7,Northern Territory,-16.086714,130.441327,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
13081,2017,5,17,Northern Territory,-12.695837,133.318224,822,Northern Territory,West Arnhem,"West Arnhem, 822, Northern Territory"
13082,2009,7,27,Northern Territory,-14.214767,134.477046,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13083,2016,9,12,Northern Territory,-13.438451,132.275659,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13084,2009,2,19,Northern Territory,-12.562,131.089,836,Northern Territory,Humpty Doo,"Humpty Doo, 836, Northern Territory"
13085,2021,8,18,Northern Territory,-14.87232,133.11101,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
13086,2015,5,26,Northern Territory,-14.19501,132.18242,852,Northern Territory,Nitmiluk,"Nitmiluk, 852, Northern Territory"
13087,2016,10,15,Northern Territory,-12.973755,132.58752,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13088,2016,10,16,Northern Territory,-12.913217,132.64286,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13089,2014,8,8,Northern Territory,-14.214767,134.477046,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13090,2012,8,26,Northern Territory,-14.153991,134.464311,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13091,2021,9,24,Northern Territory,-14.87232,133.11101,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
13092,2019,8,23,Northern Territory,-13.51342,132.50726,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
13093,2022,2,4,Northern Territory,-14.93876,133.12531,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
13094,2014,3,28,Northern Territory,-12.65002,132.36088,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13095,2014,4,11,Northern Territory,-12.62457,132.36762,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13096,1991,9,15,Queensland,-17.36521,138.201171,4830,QLD,Nicholson,"Nicholson, 4830, QLD"
13097,2016,10,21,Northern Territory,-12.963761,132.810567,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13098,2012,7,10,Northern Territory,-16.24791,137.70836,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
13099,2022,2,7,Northern Territory,-14.93876,133.12531,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
13100,2019,6,13,Northern Territory,-12.46956,132.88118,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13101,2017,8,4,Northern Territory,-12.910626,132.872897,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13102,2011,7,8,Northern Territory,-14.21432,134.58908,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13103,2007,6,15,Northern Territory,-14.662535,129.929537,822,Northern Territory,Nemarluk,"Nemarluk, 822, Northern Territory"
13104,2016,10,30,Northern Territory,-13.017088,132.734362,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13105,2012,7,10,Northern Territory,-16.24791,137.70836,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
13106,2016,10,29,Northern Territory,-12.962884,132.841131,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13107,2011,7,25,Northern Territory,-14.262722,134.512625,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13108,2018,11,25,Northern Territory,-12.40357,131.23747,822,Northern Territory,Koolpinyah,"Koolpinyah, 822, Northern Territory"
13109,2014,8,25,Northern Territory,-12.787972,134.360828,822,Northern Territory,West Arnhem,"West Arnhem, 822, Northern Territory"
13110,2009,1,8,Northern Territory,-16.439433,133.381329,852,Northern Territory,Birdum,"Birdum, 852, Northern Territory"
13111,2013,6,13,Northern Territory,-12.43465,132.95125,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
13112,2017,5,7,Northern Territory,-16.086714,130.441327,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
13113,2014,8,6,Northern Territory,-12.787972,134.360828,822,Northern Territory,West Arnhem,"West Arnhem, 822, Northern Territory"
13114,2017,5,8,Northern Territory,-12.697009,133.318864,822,Northern Territory,West Arnhem,"West Arnhem, 822, Northern Territory"
13115,2017,6,21,Northern Territory,-12.491239,133.108509,822,Northern Territory,West Arnhem,"West Arnhem, 822, Northern Territory"
13116,2013,8,9,Northern Territory,-14.214767,134.477046,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
13117,2017,7,5,Northern Territory,-17.06591,137.90973,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
13118,2015,2,11,Northern Territory,-12.659253,131.119815,822,Northern Territory,Lloyd Creek,"Lloyd Creek, 822, Northern Territory"
13119,2017,5,5,Northern Territory,-12.692808,133.336751,822,Northern Territory,West Arnhem,"West Arnhem, 822, Northern Territory"
13120,2016,10,21,Northern Territory,-12.912816,132.643244,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
